college_tier,placement_status,salary_package_lpa,salary_available,tech_skill,soft_skill,practical_skill,cgpa_scaled,backlogs_scaled,academic_points,branch_CSE,branch_Chemical,branch_ECE,branch_EE,branch_IT,branch_ME
3,1,17.19,1,0.5401157407407408,0.5277777777777778,0.30833333333333335,0.4149999999999999,0.0,0.5904999999999999,0,1,0,0,0,0
1,1,17.81,1,0.4660416666666667,0.44999999999999996,0.37499999999999994,0.4916666666666666,0.0,0.6441666666666666,0,1,0,0,0,0
3,1,16.16,1,0.4994675925925926,0.27222222222222225,0.1,0.5216666666666666,0.0,0.6651666666666666,0,0,0,0,1,0
3,0,,0,0.3384259259259259,0.6222222222222222,0.31666666666666665,0.6266666666666666,0.0,0.7386666666666666,0,0,0,0,1,0
2,1,17.47,1,0.40479166666666666,0.4055555555555555,0.1,0.5649999999999998,0.0,0.6954999999999998,0,0,1,0,0,0
3,1,17.76,1,0.502824074074074,0.16666666666666666,0.35,0.5466666666666667,0.0,0.6826666666666668,0,0,0,0,1,0
2,1,19.49,1,0.5141435185185185,0.4444444444444444,0.35,0.32833333333333325,0.0,0.5298333333333333,0,1,0,0,0,0
1,1,20.12,1,0.5702546296296296,0.6055555555555556,0.6583333333333333,0.5916666666666667,0.3333333333333333,0.6141666666666666,1,0,0,0,0,0
3,1,20.34,1,0.43956018518518514,0.15555555555555553,0.43333333333333335,0.4666666666666667,0.0,0.6266666666666667,0,0,0,0,0,0
3,0,,0,0.5946759259259259,0.6277777777777778,0.44166666666666665,0.41000000000000003,0.0,0.587,1,0,0,0,0,0
1,1,22.01,1,0.39321759259259254,0.41666666666666663,0.45,0.7166666666666667,0.0,0.8016666666666665,0,0,0,0,0,0
3,1,13.1,1,0.5600462962962963,0.4111111111111111,0.1,0.6266666666666666,0.0,0.7386666666666666,0,0,0,0,0,1
2,1,17.24,1,0.6222916666666666,0.49444444444444446,0.21666666666666667,0.5683333333333332,1.0,0.39783333333333326,0,0,0,0,0,0
3,1,19.56,1,0.4826620370370371,0.3888888888888889,0.3833333333333333,0.6883333333333334,0.3333333333333333,0.6818333333333333,0,0,0,0,0,0
3,0,,0,0.3985416666666666,0.25555555555555554,0.275,0.6033333333333334,0.0,0.7223333333333333,0,1,0,0,0,0
2,1,13.88,1,0.3918518518518519,0.4444444444444444,0.05,0.5316666666666666,0.3333333333333333,0.5721666666666666,0,0,0,0,0,0
1,1,22.71,1,0.501875,0.6444444444444444,0.43333333333333335,0.62,0.0,0.734,0,0,0,0,1,0
3,0,,0,0.345462962962963,0.461111111111111,0.4,0.2483333333333334,0.0,0.47383333333333333,0,0,1,0,0,0
3,1,19.45,1,0.6155092592592594,0.43333333333333324,0.48333333333333334,0.58,0.0,0.706,0,0,0,0,0,1
3,0,,0,0.46780092592592587,0.2166666666666667,0.15000000000000002,0.6033333333333334,0.0,0.7223333333333333,0,0,0,0,0,1
3,0,,0,0.5231712962962963,0.2777777777777778,0.3,0.6783333333333333,0.0,0.7748333333333333,0,0,1,0,0,0
1,0,,0,0.3471527777777778,0.2166666666666667,0.1,0.5366666666666665,0.0,0.6756666666666665,0,0,1,0,0,0
2,0,,0,0.5670138888888889,0.5999999999999999,0.18333333333333335,0.6033333333333334,1.0,0.42233333333333334,0,0,0,0,0,0
1,0,,0,0.45416666666666666,0.5,0.26666666666666666,0.6333333333333332,0.0,0.7433333333333332,0,0,0,0,0,0
3,0,,0,0.4781712962962963,0.47777777777777775,0.6,0.3683333333333333,0.0,0.5578333333333333,0,0,0,1,0,0
2,1,15.81,1,0.3488657407407407,0.7888888888888889,0.3666666666666667,0.5950000000000001,0.0,0.7165,0,0,1,0,0,0
3,0,,0,0.6018055555555556,0.3944444444444444,0.23333333333333334,0.45999999999999985,0.0,0.6219999999999999,0,0,1,0,0,0
2,1,19.01,1,0.5731712962962963,0.3944444444444444,0.525,0.805,0.0,0.8634999999999999,0,0,0,0,0,0
3,1,17.91,1,0.4678703703703704,0.25555555555555554,0.5499999999999999,0.5366666666666665,0.0,0.6756666666666665,1,0,0,0,0,0
3,1,15.25,1,0.38592592592592584,0.35,0.5583333333333333,0.7233333333333333,0.0,0.8063333333333333,0,0,1,0,0,0
2,0,,0,0.4674768518518519,0.3611111111111111,0.21666666666666667,0.47999999999999987,0.0,0.6359999999999999,1,0,0,0,0,0
3,1,15.96,1,0.6011805555555556,0.6,0.425,0.3983333333333333,0.0,0.5788333333333333,1,0,0,0,0,0
3,1,19.21,1,0.4572222222222222,0.5833333333333333,0.31666666666666665,0.6966666666666667,0.3333333333333333,0.6876666666666666,1,0,0,0,0,0
1,1,15.98,1,0.36506944444444445,0.24444444444444444,0.2833333333333333,0.7499999999999999,0.0,0.825,1,0,0,0,0,0
3,1,17.18,1,0.40888888888888886,0.3944444444444444,0.16666666666666666,0.505,0.0,0.6535,1,0,0,0,0,0
3,0,,0,0.3941666666666667,0.55,0.35,0.5649999999999998,0.3333333333333333,0.5954999999999999,0,0,0,1,0,0
3,1,15.42,1,0.5028703703703704,0.8,0.3333333333333333,0.6283333333333333,0.0,0.7398333333333333,1,0,0,0,0,0
2,1,16.34,1,0.42983796296296295,0.25555555555555554,0.3416666666666666,0.6900000000000001,0.0,0.7829999999999999,0,0,0,0,0,1
3,1,17.78,1,0.5085879629629629,0.37777777777777777,0.3,0.6433333333333334,0.0,0.7503333333333333,0,1,0,0,0,0
1,0,,0,0.41564814814814816,0.9111111111111111,0.3916666666666666,0.44333333333333325,1.0,0.31033333333333324,0,0,0,0,1,0
1,1,19.3,1,0.5167824074074074,0.27222222222222225,0.21666666666666667,0.6066666666666666,0.3333333333333333,0.6246666666666666,0,0,1,0,0,0
2,1,19.57,1,0.6393055555555555,0.3666666666666666,0.6499999999999999,0.5199999999999999,0.0,0.6639999999999999,0,1,0,0,0,0
2,1,13.57,1,0.4003472222222222,0.7222222222222221,0.1,0.45499999999999996,0.0,0.6184999999999999,0,0,1,0,0,0
2,1,17.1,1,0.4642592592592593,0.7722222222222223,0.18333333333333335,0.8533333333333332,0.3333333333333333,0.7973333333333332,1,0,0,0,0,0
3,1,19.57,1,0.4459953703703703,0.44999999999999996,0.4083333333333333,0.4083333333333333,1.0,0.28583333333333333,0,1,0,0,0,0
2,1,14.46,1,0.3410648148148148,0.6111111111111112,0.21666666666666667,0.8166666666666668,0.0,0.8716666666666666,0,0,0,0,1,0
3,1,19.66,1,0.5294907407407408,0.4999999999999999,0.31666666666666665,0.6383333333333333,0.0,0.7468333333333332,0,0,0,0,0,1
1,1,18.84,1,0.40657407407407414,0.6499999999999999,0.3,0.7483333333333334,0.0,0.8238333333333334,0,0,0,1,0,0
2,1,15.69,1,0.5527083333333334,0.7888888888888889,0.15000000000000002,0.44833333333333336,0.0,0.6138333333333333,0,0,0,1,0,0
2,1,17.9,1,0.45402777777777775,0.24999999999999997,0.26666666666666666,0.5166666666666665,0.0,0.6616666666666665,1,0,0,0,0,0
2,1,14.12,1,0.5569444444444445,0.25555555555555554,0.7333333333333333,0.6466666666666666,0.3333333333333333,0.6526666666666666,1,0,0,0,0,0
2,1,14.63,1,0.44506944444444446,0.3111111111111111,0.13333333333333333,0.5666666666666668,0.0,0.6966666666666668,0,0,0,0,0,1
1,0,,0,0.5018518518518519,0.5722222222222222,0.15000000000000002,0.525,0.0,0.6675,0,1,0,0,0,0
3,1,16.36,1,0.6088194444444444,0.3944444444444444,0.175,0.44833333333333336,0.3333333333333333,0.5138333333333334,1,0,0,0,0,0
3,1,20.74,1,0.6516435185185184,0.43333333333333324,0.3916666666666666,0.5516666666666666,0.0,0.6861666666666666,0,0,0,0,1,0
1,1,16.65,1,0.5161111111111111,0.8833333333333333,0.3333333333333333,0.35,1.0,0.24499999999999997,1,0,0,0,0,0
2,0,,0,0.38122685185185184,0.4111111111111111,0.2833333333333333,0.5816666666666667,0.3333333333333333,0.6071666666666666,0,0,0,0,0,1
2,1,17.38,1,0.4885648148148149,0.4333333333333333,0.4,0.5666666666666668,0.0,0.6966666666666668,0,0,0,1,0,0
2,1,16.36,1,0.42745370370370367,0.27222222222222225,0.3333333333333333,0.5849999999999999,0.0,0.7094999999999998,0,0,0,1,0,0
3,1,14.61,1,0.49587962962962956,0.31666666666666665,0.48333333333333334,0.29833333333333334,0.0,0.5088333333333332,1,0,0,0,0,0
3,1,16.4,1,0.5708101851851852,0.9388888888888889,0.0,0.6049999999999999,0.0,0.7234999999999998,0,0,0,0,0,1
3,1,14.7,1,0.45166666666666666,0.5,0.23333333333333334,0.3733333333333334,0.3333333333333333,0.4613333333333334,0,0,0,0,0,0
3,1,17.69,1,0.5069907407407408,0.6111111111111112,0.48333333333333334,0.44666666666666666,0.0,0.6126666666666667,1,0,0,0,0,0
2,1,17.51,1,0.57,0.19999999999999998,0.225,0.7083333333333334,0.6666666666666666,0.5958333333333333,1,0,0,0,0,0
2,1,13.29,1,0.3759490740740741,0.39999999999999997,0.45,0.3783333333333333,0.0,0.5648333333333333,0,0,0,1,0,0
1,1,20.42,1,0.6577083333333332,0.40555555555555556,0.5333333333333333,0.6266666666666666,0.0,0.7386666666666666,0,0,0,0,0,0
2,1,16.62,1,0.420787037037037,0.47777777777777775,0.3833333333333333,0.4900000000000001,0.0,0.643,1,0,0,0,0,0
3,1,15.56,1,0.6057638888888889,0.3944444444444444,0.15000000000000002,0.6583333333333333,0.3333333333333333,0.6608333333333334,0,0,0,0,0,0
3,1,17.18,1,0.4577777777777778,0.7722222222222223,0.23333333333333334,0.6249999999999999,0.0,0.7374999999999998,0,1,0,0,0,0
3,0,,0,0.5114814814814815,0.6499999999999999,0.475,0.6699999999999998,1.0,0.46899999999999986,1,0,0,0,0,0
2,1,15.1,1,0.46328703703703705,0.5777777777777777,0.5,0.535,1.0,0.3745,0,0,0,1,0,0
1,1,14.98,1,0.34625,0.3333333333333333,0.1,0.58,0.0,0.706,1,0,0,0,0,0
2,1,15.4,1,0.46020833333333333,0.6833333333333333,0.1,0.5433333333333333,0.0,0.6803333333333332,1,0,0,0,0,0
2,0,,0,0.43113425925925924,0.47777777777777775,0.15000000000000002,0.5816666666666667,0.0,0.7071666666666666,1,0,0,0,0,0
3,0,,0,0.379050925925926,0.8,0.20833333333333331,0.30833333333333324,0.0,0.5158333333333333,0,0,0,0,0,1
1,1,22.46,1,0.5390277777777778,0.26111111111111107,0.08333333333333333,0.8066666666666665,0.0,0.8646666666666665,0,0,0,0,1,0
1,1,19.32,1,0.5222685185185185,0.6333333333333333,0.3666666666666667,0.44166666666666676,0.0,0.6091666666666666,0,0,1,0,0,0
3,1,17.53,1,0.5078935185185185,0.49444444444444446,0.5249999999999999,0.6049999999999999,0.0,0.7234999999999998,0,0,0,1,0,0
3,0,,0,0.45916666666666667,0.4055555555555555,0.43333333333333335,0.45333333333333325,0.0,0.6173333333333333,0,0,0,0,0,1
2,1,17.91,1,0.44407407407407407,0.7222222222222222,0.3333333333333333,0.6266666666666666,0.0,0.7386666666666666,1,0,0,0,0,0
3,1,10.24,1,0.30541666666666667,0.6777777777777778,0.175,0.5383333333333334,0.0,0.6768333333333334,0,0,0,0,0,1
2,1,18.42,1,0.48715277777777777,0.5333333333333332,0.3916666666666666,0.65,0.0,0.7549999999999999,0,0,0,0,1,0
2,1,13.98,1,0.384074074074074,0.4888888888888888,0.4,0.6033333333333334,0.0,0.7223333333333333,0,0,0,0,1,0
1,1,21.48,1,0.5075694444444445,0.5222222222222223,0.26666666666666666,0.6833333333333332,0.0,0.7783333333333332,0,0,0,0,1,0
3,1,11.73,1,0.36384259259259255,0.4833333333333333,0.31666666666666665,0.7416666666666666,0.3333333333333333,0.7191666666666665,0,0,1,0,0,0
3,0,,0,0.3915740740740741,0.4444444444444444,0.23333333333333334,0.4766666666666667,0.3333333333333333,0.5336666666666667,0,0,0,0,1,0
2,0,,0,0.2530787037037037,0.4277777777777777,0.3666666666666667,0.8566666666666668,0.0,0.8996666666666666,1,0,0,0,0,0
3,1,11.57,1,0.515162037037037,0.6388888888888888,0.35833333333333334,0.5666666666666668,0.0,0.6966666666666668,0,0,0,1,0,0
2,1,13.49,1,0.28206018518518516,0.17777777777777778,0.225,0.6066666666666666,0.3333333333333333,0.6246666666666666,0,1,0,0,0,0
2,1,14.11,1,0.39182870370370365,0.28888888888888886,0.43333333333333335,0.5866666666666666,0.0,0.7106666666666666,1,0,0,0,0,0
2,0,,0,0.5191898148148147,0.44999999999999996,0.3916666666666666,0.5183333333333334,0.3333333333333333,0.5628333333333334,0,0,0,0,0,1
2,0,,0,0.5053009259259259,0.2666666666666666,0.35,0.2599999999999999,0.0,0.4819999999999999,0,0,0,1,0,0
3,1,16.76,1,0.382337962962963,0.6222222222222222,0.35,0.7600000000000001,0.0,0.8320000000000001,0,0,0,1,0,0
2,1,17.6,1,0.4058101851851852,0.6666666666666666,0.26666666666666666,0.5716666666666667,0.3333333333333333,0.6001666666666666,1,0,0,0,0,0
3,0,,0,0.4760416666666667,0.6166666666666667,0.2,0.22166666666666668,0.0,0.45516666666666666,0,1,0,0,0,0
3,0,,0,0.4134490740740741,0.39999999999999997,0.7083333333333333,0.28500000000000003,0.0,0.4995,0,0,0,0,0,0
3,1,18.48,1,0.5149074074074074,0.22777777777777772,0.5166666666666666,0.6933333333333332,0.0,0.7853333333333332,1,0,0,0,0,0
2,1,22.82,1,0.6032407407407407,0.4722222222222222,0.48333333333333334,0.6633333333333334,0.6666666666666666,0.5643333333333334,1,0,0,0,0,0
2,1,15.45,1,0.42791666666666667,0.4833333333333333,0.1,0.5333333333333333,0.0,0.6733333333333333,0,0,0,0,1,0
2,1,20.11,1,0.47655092592592596,0.5444444444444444,0.6083333333333333,0.6583333333333333,0.0,0.7608333333333333,1,0,0,0,0,0
3,1,13.06,1,0.41990740740740745,0.38333333333333336,0.1,0.4916666666666666,0.0,0.6441666666666666,1,0,0,0,0,0
3,1,15.34,1,0.44460648148148146,0.6888888888888889,0.21666666666666667,0.5566666666666665,0.0,0.6896666666666665,0,0,0,0,0,0
3,1,12.48,1,0.5172222222222222,0.6666666666666665,0.30833333333333335,0.46833333333333316,0.0,0.6278333333333332,0,0,0,0,0,0
1,1,16.36,1,0.34219907407407407,0.672222222222222,0.35,0.5283333333333332,0.0,0.6698333333333333,0,0,0,1,0,0
3,1,16.02,1,0.40173611111111107,0.5,0.3416666666666666,0.6883333333333334,0.0,0.7818333333333334,0,0,1,0,0,0
3,0,,0,0.4618055555555555,0.2833333333333333,0.05,0.4966666666666667,0.0,0.6476666666666666,0,0,0,0,1,0
3,1,12.22,1,0.3932638888888889,0.44999999999999996,0.475,0.2533333333333333,0.3333333333333333,0.3773333333333333,0,1,0,0,0,0
2,1,16.79,1,0.4515277777777778,0.2666666666666666,0.5333333333333333,0.5866666666666666,0.0,0.7106666666666666,0,0,1,0,0,0
2,0,,0,0.4610648148148148,0.2111111111111111,0.18333333333333335,0.58,0.0,0.706,0,0,0,1,0,0
3,1,22.26,1,0.5926620370370371,0.15555555555555553,0.3416666666666666,0.5666666666666668,0.0,0.6966666666666668,0,1,0,0,0,0
2,0,,0,0.49875,0.5444444444444444,0.18333333333333335,0.3716666666666667,0.6666666666666666,0.36016666666666663,0,0,0,1,0,0
2,1,18.99,1,0.42743055555555554,0.4666666666666667,0.18333333333333335,0.6900000000000001,0.0,0.7829999999999999,0,0,0,1,0,0
3,0,,0,0.371412037037037,0.4666666666666667,0.5666666666666667,0.5883333333333333,0.6666666666666666,0.5118333333333333,1,0,0,0,0,0
3,0,,0,0.3097916666666667,0.41666666666666663,0.3666666666666667,0.7600000000000001,0.6666666666666666,0.632,0,0,0,0,0,0
2,1,20.13,1,0.6080787037037036,0.27222222222222225,0.26666666666666666,0.4916666666666666,0.0,0.6441666666666666,0,0,0,0,0,0
2,1,14.81,1,0.3836805555555555,0.4055555555555555,0.3,0.5366666666666665,0.0,0.6756666666666665,0,0,0,1,0,0
3,1,17.37,1,0.6353703703703704,0.4722222222222222,0.18333333333333335,0.3916666666666665,0.0,0.5741666666666665,0,1,0,0,0,0
3,0,,0,0.32032407407407404,0.26111111111111107,0.6,0.5849999999999999,0.6666666666666666,0.5094999999999998,1,0,0,0,0,0
3,1,17.91,1,0.48740740740740746,0.38333333333333336,0.18333333333333335,0.5166666666666665,0.0,0.6616666666666665,1,0,0,0,0,0
3,0,,0,0.3129398148148148,0.8111111111111111,0.1,0.5416666666666666,0.3333333333333333,0.5791666666666666,1,0,0,0,0,0
3,0,,0,0.3827314814814815,0.6055555555555556,0.3416666666666666,0.5216666666666666,0.6666666666666666,0.4651666666666666,0,0,0,0,1,0
3,1,18.63,1,0.556412037037037,0.3944444444444444,0.35,0.29666666666666675,0.3333333333333333,0.40766666666666673,1,0,0,0,0,0
1,1,22.45,1,0.5694907407407407,0.5055555555555555,0.2833333333333333,0.6333333333333332,1.0,0.4433333333333332,0,0,0,1,0,0
2,1,14.81,1,0.4722685185185185,0.37777777777777777,0.18333333333333335,0.33999999999999997,0.0,0.5379999999999999,0,0,1,0,0,0
3,1,18.44,1,0.49483796296296295,0.3,0.4083333333333333,0.5199999999999999,0.0,0.6639999999999999,0,0,0,0,0,1
1,1,18.32,1,0.33574074074074073,0.3222222222222222,0.6916666666666667,0.6466666666666666,0.3333333333333333,0.6526666666666666,1,0,0,0,0,0
3,1,19.61,1,0.6330555555555556,0.32777777777777783,0.2,0.5816666666666667,0.0,0.7071666666666666,0,0,0,0,1,0
2,0,,0,0.21828703703703703,0.11666666666666667,0.26666666666666666,0.7149999999999997,0.3333333333333333,0.7004999999999999,0,0,0,0,0,0
2,0,,0,0.42587962962962966,0.35555555555555557,0.5666666666666667,0.4883333333333332,0.6666666666666666,0.4418333333333332,0,1,0,0,0,0
2,1,19.85,1,0.3988888888888889,0.43333333333333324,0.3333333333333333,0.5649999999999998,0.3333333333333333,0.5954999999999999,0,0,0,0,0,0
1,1,18.04,1,0.35784722222222226,0.7611111111111111,0.31666666666666665,0.9400000000000001,0.0,0.958,1,0,0,0,0,0
3,1,15.54,1,0.5463657407407407,0.5055555555555554,0.3666666666666667,0.5033333333333333,0.0,0.6523333333333332,1,0,0,0,0,0
2,1,17.46,1,0.47226851851851853,0.34444444444444444,0.2,0.5849999999999999,0.0,0.7094999999999998,0,1,0,0,0,0
3,1,12.8,1,0.5308101851851851,0.38888888888888884,0.13333333333333333,0.29000000000000004,0.0,0.503,0,0,0,1,0,0
1,1,20.94,1,0.5571296296296296,0.49444444444444446,0.5333333333333333,0.45666666666666667,0.0,0.6196666666666666,1,0,0,0,0,0
2,0,,0,0.4459490740740741,0.7166666666666666,0.15000000000000002,0.5866666666666666,0.0,0.7106666666666666,0,0,0,1,0,0
3,0,,0,0.3990046296296296,0.6777777777777778,0.26666666666666666,0.22000000000000008,0.0,0.45400000000000007,0,0,0,0,0,1
3,0,,0,0.3934259259259259,0.37222222222222223,0.7333333333333334,0.45333333333333325,0.0,0.6173333333333333,0,0,1,0,0,0
2,1,21.9,1,0.5304166666666666,0.23888888888888885,0.475,0.8283333333333335,0.0,0.8798333333333335,1,0,0,0,0,0
2,1,19.11,1,0.570787037037037,0.19999999999999998,0.31666666666666665,0.5066666666666667,0.0,0.6546666666666667,0,0,0,0,1,0
3,1,10.67,1,0.46675925925925926,0.85,0.05,0.45000000000000007,0.0,0.615,1,0,0,0,0,0
3,1,16.6,1,0.4106018518518519,0.5055555555555555,0.3916666666666666,0.6233333333333334,0.0,0.7363333333333333,0,0,1,0,0,0
3,1,17.49,1,0.527662037037037,0.3222222222222222,0.23333333333333334,0.43333333333333324,0.0,0.6033333333333333,0,0,1,0,0,0
3,0,,0,0.4427314814814815,0.5833333333333333,0.18333333333333335,0.6383333333333333,0.0,0.7468333333333332,1,0,0,0,0,0
2,1,18.13,1,0.4435648148148148,0.5055555555555554,0.3,0.9999999999999999,0.0,0.9999999999999998,0,0,0,0,0,1
2,0,,0,0.3363888888888889,0.13333333333333333,0.13333333333333333,0.43833333333333335,0.0,0.6068333333333333,1,0,0,0,0,0
3,1,13.35,1,0.43935185185185177,0.30000000000000004,0.4083333333333333,0.42499999999999993,0.0,0.5974999999999999,0,0,1,0,0,0
3,0,,0,0.32976851851851857,0.38888888888888884,0.35,0.5366666666666665,0.0,0.6756666666666665,0,1,0,0,0,0
2,1,18.75,1,0.4125694444444445,0.42777777777777776,0.475,0.6083333333333333,0.0,0.7258333333333333,0,0,1,0,0,0
2,1,15.53,1,0.3403935185185185,0.5555555555555556,0.13333333333333333,0.39,0.0,0.573,0,0,1,0,0,0
3,0,,0,0.5804166666666667,0.37777777777777777,0.3,0.5516666666666666,0.0,0.6861666666666666,0,0,0,0,0,1
3,0,,0,0.3764351851851852,0.4388888888888889,0.13333333333333333,0.6900000000000001,0.0,0.7829999999999999,0,0,0,0,0,0
1,1,17.36,1,0.4431481481481481,0.4999999999999999,0.18333333333333335,0.5666666666666668,0.0,0.6966666666666668,0,0,0,0,1,0
3,0,,0,0.4605324074074075,0.27222222222222225,0.3333333333333333,0.7683333333333332,1.0,0.5378333333333332,1,0,0,0,0,0
3,1,15.76,1,0.5526620370370371,0.37222222222222223,0.26666666666666666,0.7833333333333331,0.0,0.8483333333333332,0,0,0,0,1,0
3,1,15.92,1,0.42199074074074067,0.5222222222222221,0.31666666666666665,0.46166666666666656,0.0,0.6231666666666665,0,0,0,0,1,0
3,1,13.8,1,0.4076851851851852,0.6888888888888889,0.6833333333333332,0.3966666666666666,0.0,0.5776666666666666,0,0,0,1,0,0
2,1,18.84,1,0.366412037037037,0.7611111111111111,0.5416666666666666,0.6483333333333333,0.6666666666666666,0.5538333333333333,1,0,0,0,0,0
2,0,,0,0.5210879629629629,0.42222222222222217,0.18333333333333335,0.5283333333333332,0.3333333333333333,0.5698333333333332,1,0,0,0,0,0
2,1,15.99,1,0.3975231481481482,0.38333333333333336,0.13333333333333333,0.7300000000000001,0.0,0.8109999999999999,0,0,0,0,0,0
3,1,15.21,1,0.4608796296296296,0.7722222222222221,0.15000000000000002,0.515,0.0,0.6605,0,0,0,0,1,0
1,1,18.12,1,0.5190046296296297,0.4555555555555555,0.35833333333333334,0.6066666666666666,0.0,0.7246666666666666,0,0,0,0,0,0
3,0,,0,0.3869444444444445,0.17777777777777778,0.48333333333333334,0.6266666666666666,0.0,0.7386666666666666,1,0,0,0,0,0
3,0,,0,0.5884490740740741,0.5222222222222221,0.2,0.42333333333333323,0.0,0.5963333333333332,1,0,0,0,0,0
2,1,14.33,1,0.5510879629629629,0.6611111111111112,0.18333333333333335,0.5066666666666667,1.0,0.3546666666666667,0,0,0,1,0,0
2,0,,0,0.6127314814814815,0.5388888888888889,0.2,0.5283333333333332,0.0,0.6698333333333333,0,0,0,1,0,0
2,1,13.99,1,0.2693055555555556,0.37777777777777777,0.21666666666666667,0.4733333333333333,0.0,0.6313333333333333,1,0,0,0,0,0
2,1,15.71,1,0.4832407407407407,0.4111111111111111,0.20833333333333331,0.4983333333333334,0.0,0.6488333333333334,1,0,0,0,0,0
3,0,,0,0.33634259259259264,0.6833333333333333,0.35833333333333334,0.6616666666666665,0.0,0.7631666666666665,0,0,0,0,0,1
3,1,18.95,1,0.5402314814814816,0.42222222222222217,0.18333333333333335,0.5283333333333332,0.0,0.6698333333333333,0,0,0,0,0,0
3,0,,0,0.4779629629629629,0.6222222222222222,0.3666666666666667,0.725,0.0,0.8074999999999999,0,0,0,1,0,0
3,0,,0,0.6397685185185185,0.35,0.5666666666666667,0.3533333333333334,1.0,0.24733333333333335,0,0,0,0,1,0
2,0,,0,0.4422685185185185,0.4722222222222222,0.3833333333333333,0.22999999999999998,0.0,0.46099999999999997,0,0,0,0,0,0
3,1,15.04,1,0.4537962962962963,0.4277777777777777,0.35,0.3983333333333333,0.0,0.5788333333333333,1,0,0,0,0,0
3,0,,0,0.4979861111111111,0.35,0.16666666666666666,0.45166666666666655,0.0,0.6161666666666665,0,0,0,1,0,0
2,1,16.26,1,0.5175925925925926,0.34444444444444444,0.4,0.5649999999999998,0.0,0.6954999999999998,0,1,0,0,0,0
3,1,15.28,1,0.4201851851851852,0.5944444444444443,0.21666666666666667,0.3783333333333333,0.3333333333333333,0.4648333333333333,0,1,0,0,0,0
2,1,17.51,1,0.5284259259259259,0.7055555555555555,0.18333333333333335,0.5299999999999999,0.6666666666666666,0.471,0,0,0,0,1,0
3,1,16.94,1,0.43865740740740744,0.37222222222222223,0.3,0.65,0.0,0.7549999999999999,0,0,1,0,0,0
1,1,16.82,1,0.42067129629629624,0.4277777777777777,0.26666666666666666,0.6733333333333332,0.3333333333333333,0.6713333333333332,0,0,0,0,1,0
3,0,,0,0.4471064814814815,0.40555555555555556,0.5333333333333333,0.5616666666666666,0.0,0.6931666666666666,0,0,0,0,1,0
3,0,,0,0.5415277777777778,0.8722222222222222,0.23333333333333334,0.04499999999999993,0.0,0.33149999999999996,0,0,0,1,0,0
3,0,,0,0.4503009259259259,0.5833333333333333,0.15000000000000002,0.42499999999999993,0.0,0.5974999999999999,0,0,1,0,0,0
1,1,23.93,1,0.5797453703703703,0.42222222222222217,0.15000000000000002,0.8783333333333333,0.6666666666666666,0.7148333333333332,0,1,0,0,0,0
2,1,20.24,1,0.5051388888888889,0.7222222222222221,0.275,0.61,0.0,0.727,0,0,0,0,0,1
2,1,18.91,1,0.5033101851851852,0.32777777777777783,0.31666666666666665,0.42666666666666664,0.0,0.5986666666666667,1,0,0,0,0,0
2,1,17.85,1,0.35895833333333327,0.6166666666666667,0.6583333333333333,0.46333333333333326,0.6666666666666666,0.42433333333333323,1,0,0,0,0,0
1,1,20.22,1,0.4617361111111111,0.6388888888888888,0.43333333333333335,0.7033333333333335,0.0,0.7923333333333333,0,0,0,1,0,0
2,1,18.74,1,0.5602546296296297,0.4888888888888888,0.30833333333333335,0.45833333333333337,0.0,0.6208333333333333,0,0,0,0,0,1
3,0,,0,0.6122222222222221,0.39999999999999997,0.31666666666666665,0.6766666666666666,0.0,0.7736666666666666,1,0,0,0,0,0
3,0,,0,0.4280092592592592,0.4666666666666667,0.49166666666666664,0.3966666666666666,0.0,0.5776666666666666,0,0,0,0,1,0
3,0,,0,0.4211342592592593,0.7055555555555556,0.13333333333333333,0.4966666666666667,0.0,0.6476666666666666,0,0,0,0,1,0
2,1,16.79,1,0.3561111111111111,0.4388888888888889,0.6166666666666667,0.7633333333333333,0.0,0.8343333333333334,0,0,0,1,0,0
2,1,21.66,1,0.5523842592592593,0.5999999999999999,0.21666666666666667,0.6766666666666666,0.3333333333333333,0.6736666666666666,1,0,0,0,0,0
1,1,17.57,1,0.42476851851851855,0.2666666666666666,0.0,0.7616666666666666,0.0,0.8331666666666666,0,0,0,1,0,0
1,1,20.26,1,0.37467592592592597,0.5555555555555555,0.6083333333333334,0.6416666666666665,0.0,0.7491666666666665,1,0,0,0,0,0
1,1,19.72,1,0.39731481481481473,0.6,0.43333333333333335,0.5683333333333332,1.0,0.39783333333333326,0,0,1,0,0,0
2,1,19.05,1,0.5253703703703704,0.6111111111111112,0.43333333333333335,0.6683333333333333,0.3333333333333333,0.6678333333333333,0,0,1,0,0,0
2,1,19.96,1,0.5406018518518518,0.7055555555555555,0.18333333333333335,0.8116666666666664,1.0,0.5681666666666665,0,0,0,0,1,0
3,1,17.18,1,0.5166666666666667,0.38333333333333336,0.23333333333333334,0.4816666666666666,1.0,0.33716666666666656,0,0,1,0,0,0
3,1,14.66,1,0.4648148148148148,0.3055555555555556,0.26666666666666666,0.43666666666666665,0.0,0.6056666666666666,1,0,0,0,0,0
2,1,17.62,1,0.5158564814814816,0.35555555555555557,0.15000000000000002,0.5399999999999999,0.0,0.6779999999999999,0,0,1,0,0,0
1,1,21.17,1,0.5131018518518519,0.4722222222222222,0.35,0.45166666666666655,0.3333333333333333,0.5161666666666666,0,0,0,0,0,1
